1228219;1228218;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228219;1228218;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228219;1228221;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228219;1228222;{'month': 6, 'delta': {'4': 0, '2': 0}}
